track_id,track_name,track_artist,playlist_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
31lJaMTg5i3mrO7U3OyVkq,Not Happy,Phos Toni,Electro Swing Top 100,0.871,0.716,-5.941,0.174,0.142,3.4e-05,0.411,0.905,121.011,4
2nvhlJ4ilhKVSy2Hn5b7ij,Puttin' On The Ritz - Disco Mix Radio Edit,Taco,Electro Swing Top 100,0.733,0.903,-4.955,0.0523,0.0375,0.304,0.0807,0.819,122.035,4
6D57CkE8xH0lagjxG9NjA7,Swing Back,Phos Toni,Electro Swing Top 100,0.808,0.657,-6.365,0.0453,0.0257,0.644,0.32,0.41,120.966,3
4EJbzh663RrFkRepNyU2iX,Waves of 84,The Swing Bot,Electro Swing Top 100,0.86,0.615,-7.036,0.249,0.316,0.237,0.0701,0.435,121.986,5
3ySsJYEX1UEh5M5gR30vVZ,Bella di notte - Wolfgang Lohr Remix Radio Edit,Free Shots,Electro Swing Top 100,0.827,0.885,-4.986,0.178,0.153,0.0222,0.122,0.757,122.015,4
6ekZ73XINCNJ3ppPaHfViM,You Make Me Happy,11 Acorn Lane,Electro Swing Top 100,0.649,0.939,-3.195,0.243,0.156,0.00266,0.872,0.346,127.933,1
3DkPj7YqFLpQx0vLkSdatH,The Key To Your Ferrari,Kitten & The Hip,Electro Swing Top 100,0.52,0.907,-4.734,0.175,0.18,0.000512,0.367,0.457,206.059,2
0mstBWuKrc5Yq89IZXDMYn,Invisible Man,The Electric Swing Circus,Electro Swing Top 100,0.694,0.859,-6.259,0.0654,0.00733,3.59e-05,0.352,0.719,144.003,4
0aUP7s7O3m8xFnQ1Ju0xbZ,Trouble,Annella,Electro Swing Top 100,0.688,0.913,-3.726,0.0434,0.0223,1.08e-05,0.27,0.534,128.006,2
1DN4zkW3QZjeXAmMJgZJ01,Bangalore Swing,Tune In Crew,Electro Swing Top 100,0.857,0.579,-6.005,0.0588,0.413,0.236,0.314,0.709,112.994,4
4uHMfLdd3IbY3UgZ8jct43,Mega Run - Downtown Jump,DJ ZsuZsu,Electro Swing Top 100,0.981,0.794,-7.34,0.196,0.125,0.496,0.12,0.808,124.96,4
6ftZKIYKzEZBBGCKK1SCGX,Whoopedoo - Varrick Frost Remix,Balduin,Electro Swing Top 100,0.924,0.8,-4.311,0.0578,0.11,0.71,0.0879,0.294,127.993,3
3dgGYPMFF7hMUxwwQ4kfuG,Notte in terza fila - Wolfgang Lohr Remix,Free Shots,Electro Swing Top 100,0.79,0.912,-4.66,0.0762,0.103,0.194,0.146,0.728,124.095,4
5NwWGVjLvbxJZrJLhcRqm1,Music Has the Power - Radio Edit,!deladap,Electro Swing Top 100,0.695,0.875,-4.112,0.107,0.111,0.0,0.23,0.655,104.058,4
717lZxxn53x2B0eucGiD1Z,All Night,Parov Stelar,Electro Swing Top 100,0.793,0.578,-8.747,0.0428,0.223,0.926,0.293,0.803,125.021,3
5nAJ9W0RqCDzG9IgOfhqKx,Mister Mister,Balduin,Electro Swing Top 100,0.893,0.748,-5.596,0.051,0.311,2.59e-05,0.37,0.897,118.042,4
0FilMYb2ATvOOmJPtEH0t3,Make Me Dizzy (Radio Edit),Phos Toni,Electro Swing Top 100,0.939,0.72,-7.119,0.0869,0.00188,0.827,0.0412,0.509,123.992,3
5xqVBEdPfunVN9WYJTJmve,Live Robot Swing,DJ Mibor,Electro Swing Top 100,0.874,0.647,-6.99,0.0964,0.00118,0.63,0.602,0.713,124.026,1
75P61qDL1jMCHW13Su8bee,Black Betty,Caravan Palace,Electro Swing Top 100,0.832,0.948,-3.979,0.0502,0.192,0.000117,0.0806,0.864,121.973,4
36kaImsnzRzsU6L4cvWP6s,Delight - Original Mix,Jamie Berry,Electro Swing Top 100,0.801,0.597,-6.983,0.0559,0.0746,0.38,0.0856,0.72,120.012,4
1ZFkhOsw9Eim8dCgI2SDvX,Pump Up the Jam,Swingrowers,Electro Swing Top 100,0.795,0.767,-6.696,0.0692,0.00678,0.0,0.322,0.726,125.012,4
6fczHcaWu4h7UYLQTXL6w8,Is That Too Much to Ask (feat. Nina Zeitlin),Biboulakis,Electro Swing Top 100,0.964,0.522,-5.382,0.136,0.0249,0.175,0.0429,0.709,126.024,4
6wPnh3MpYkt8cxlZf2Bszf,Dancing Cheek to Cheek - I'm in Heaven Radio Edit,Alex Larke,Electro Swing Top 100,0.767,0.879,-4.557,0.0772,0.321,0.0289,0.0878,0.817,118.013,4
5ObZjs0xpRyatTzb8TlbTt,The Great News,Glenn Gatsby,Electro Swing Top 100,0.766,0.982,-4.285,0.0986,0.0419,0.64,0.343,0.825,122.023,3
33VUftZBMcYOqQgKyd2N00,St Louis Blues,The Swing Bot,Electro Swing Top 100,0.813,0.727,-6.913,0.164,0.229,0.4,0.113,0.607,110.985,4
7aATFcH1ZVz8bMdosllVSv,FatMan,Jesse Rose,Electro Swing Top 100,0.939,0.692,-8.802,0.285,0.00451,0.804,0.111,0.416,126.06,3
1XKqzVLhioMoFoThIR9mxj,Let's Face the Music and Dance - Electro Swing Mix,Right Said Fred,Electro Swing Top 100,0.717,0.818,-4.549,0.0483,0.231,0.0374,0.239,0.926,119.048,4
3oWfGgTFdIT05HOEXfW9gu,Gingerbread Man,Dirty Honkers,Electro Swing Top 100,0.666,0.918,-5.891,0.0978,0.0281,0.218,0.1,0.597,122.99,4
0OuWBW2Q299zvZCdLUPlLx,Jolie Coquine,Caravan Palace,Electro Swing Top 100,0.742,0.935,-5.792,0.373,0.00734,2.1e-06,0.125,0.588,125.034,5
6LbVnwPp8tL1TVX82dXhEv,Bella Ciao,Klischée,Electro Swing Top 100,0.882,0.81,-7.266,0.219,0.395,0.0211,0.336,0.824,127.974,5
2vLsAbYRoun4zg4wqJCPpl,Party Like It's 1923 - Electro Swing Spin,Teminite,Electro Swing Top 100,0.742,0.858,-4.515,0.0555,0.01,2.32e-05,0.0729,0.732,104.995,4
27FnDAhPtmDJkY1GAbYv6B,Whatchugot (Pisk Remix),Caro Emerald,Electro Swing Top 100,0.877,0.776,-4.801,0.0356,0.162,0.00398,0.609,0.958,124.011,1
5fAPaNJs8HQzFi3hVXi2iQ,Wash My Hands,Kormac,Electro Swing Top 100,0.888,0.753,-6.968,0.161,5.49e-05,0.806,0.0465,0.544,125.001,3
3uLySGqoTzZBCyzjVvJ2np,Spend My Time With You (Electro Swing Remix),11 Acorn Lane,Electro Swing Top 100,0.842,0.871,-5.143,0.0441,0.0587,0.000132,0.0849,0.949,119.97,4
6pa4eJcF1Nb40Erov5Cb2I,Dirty Skirt - Radio Edit,Phos Toni,Electro Swing Top 100,0.824,0.701,-7.591,0.047,0.0436,0.382,0.327,0.836,123.051,4
76zNdWG1x77G6y0D0G1ZDr,Enjoy the Moment,Swingrowers,Electro Swing Top 100,0.705,0.885,-4.085,0.0791,0.167,0.0246,0.896,0.675,97.999,1
27Ny94WTtwbbjN4gY3X0rc,Gringo,Parov Stelar,Electro Swing Top 100,0.869,0.745,-4.092,0.0387,0.0944,0.125,0.0684,0.842,124.009,4
1HDApabtZoWpGEcWAMMyNM,Miracle,Caravan Palace,Electro Swing Top 100,0.708,0.881,-5.411,0.0655,0.607,0.000364,0.12,0.527,99.988,4
6ZcdAII7aNBWqq7ZIjzoQe,Stay (Electro Swing Remix),11 Acorn Lane,Electro Swing Top 100,0.706,0.842,-5.479,0.0501,0.126,0.00694,0.248,0.927,128.001,4
4gO2T4o9jtWn26zyZuB0Td,Shake Like It's Coming On,The Swing Bot,Electro Swing Top 100,0.868,0.681,-9.205,0.0619,0.0387,0.578,0.0893,0.665,123.995,3
4cuEaWyqrKxPaYq0570x4A,Ma Petite Tonkinoise (DJ Mibor Radio Edit) [feat. Nicolle Rochelle],Bart & Baker,Electro Swing Top 100,0.834,0.699,-11.855,0.0757,0.0311,0.376,0.0587,0.607,126.01,4
26EQeaVitjiudwfLiLpo3D,Life of Crime,Balduin,Electro Swing Top 100,0.855,0.728,-7.569,0.0423,0.354,0.029,0.15,0.875,118.002,4
3wunO1P6bAt0FC2rCQwvy9,Don't Give a Damn - Varrick Frost Remix,Ginkgoa,Electro Swing Top 100,0.95,0.803,-9.407,0.104,0.00768,0.412,0.579,0.932,124.004,1
1CmGzrH5UKJZROPnaMWTaQ,Shoot Him Down,Alice Francis,Electro Swing Top 100,0.931,0.828,-5.223,0.172,0.289,2.23e-06,0.086,0.861,112.012,4
30gdgd5rpm2YYNK88DH2G4,Ring Me Up - Soundsystem Mix,!deladap,Electro Swing Top 100,0.773,0.902,-3.36,0.0377,0.0537,0.0674,0.0685,0.667,118.977,4
0U0I5P78T1kAW3H6aAKb8h,OhLaLa,Ninjula,Electro Swing Top 100,0.816,0.422,-9.473,0.0603,0.0009,0.868,0.13,0.776,114.975,3
1oOW0rWXdkhUeIqOkl2dkw,Everybody Loves My Baby (Swahn Remix),DJ Mibor,Electro Swing Top 100,0.859,0.761,-4.872,0.275,0.164,0.297,0.778,0.688,119.961,1
4prKnlKzzw1O8KoxjqExdR,Looking Like This,Lyre Le Temps,Electro Swing Top 100,0.74,0.762,-5.172,0.158,0.0657,0.0,0.182,0.829,115.085,4
4dMnt9B6xYOzpdjoxC9YJC,Swingin' Together - C@ in the H@ remix,Elle & The Pocket Belles,Electro Swing Top 100,0.733,0.857,-5.22,0.0774,0.0141,0.0195,0.097,0.963,119.952,4
77RFXda1NeUkBIor8iZYJG,Peeping Tom - Original Mix,Jamie Berry,Electro Swing Top 100,0.72,0.731,-4.713,0.071,0.382,3.77e-06,0.147,0.716,99.972,4
7eQ7hNCOavwfLl0vrmXjZO,Gin Tonic,Parov Stelar,Electro Swing Top 100,0.871,0.817,-4.783,0.0855,0.0386,0.836,0.109,0.751,119.973,3
2mP0c7el8oXRpMOFEix7SJ,Empires,The Electric Swing Circus,Electro Swing Top 100,0.816,0.761,-3.941,0.0368,0.266,1.75e-06,0.0995,0.825,120.022,4
64mmB4Jx8eI4tCSDhypE41,Crazy in Love - Electro Swing Version,Swing Republic,Electro Swing Top 100,0.612,0.719,-6.451,0.287,0.542,7.76e-06,0.0424,0.893,201.978,5
2FOPJIJvirxmqIVeAqeTx2,Why Don't You,Gramophonedzie,Electro Swing Top 100,0.774,0.733,-5.63,0.151,0.0695,0.0103,0.0475,0.404,125.113,4
3VerYSeA9fDRLDCpb9JzSW,Dance With Me,Dirty Honkers,Electro Swing Top 100,0.774,0.573,-9.315,0.0647,0.0158,0.0628,0.132,0.475,101.976,4
38LHpxLutK4xQZMB2Hngh5,Istanbul (Not Constantinople),Bart & Baker,Electro Swing Top 100,0.734,0.887,-4.634,0.0286,0.0298,0.0419,0.18,0.961,118.954,4
4zCxvn6qHK3CosaM3Azaii,Day & Night,Odd Chap,Electro Swing Top 100,0.861,0.917,-4.052,0.0906,0.0217,0.0588,0.208,0.715,127.953,4
6WjIuiDbLuCvEQPiKBog8m,No Swinggity,Minimatic,Electro Swing Top 100,0.864,0.574,-9.636,0.0711,0.0449,0.025,0.0502,0.653,116.046,4
7iQ1TjOoYi33BupikScqAa,Get A Move On!,Mr. Scruff,Electro Swing Top 100,0.75,0.779,-6.817,0.0497,0.0023,0.402,0.476,0.702,123.353,1
1yUC3N6bGNcojpxPS3COYD,Cinnamon Girl - Radio Edit,[dunkelbunt],Electro Swing Top 100,0.974,0.596,-7.835,0.226,0.156,0.513,0.418,0.92,121.513,5
6FTOdb1za7uQV5R929LFwe,Hit & Run - Wolfgang Lohr Remix,The Electric Swing Circus,Electro Swing Top 100,0.762,0.927,-3.385,0.0659,0.0308,0.447,0.193,0.898,124.029,4
2wAfJqzEXakJyDJeR8hYnW,Fever - Radio edit,Varrick Frost,Electro Swing Top 100,0.918,0.607,-7.584,0.0606,0.0297,8.5e-05,0.0864,0.419,124.003,4
0JANCc1DhGuwOBnfaZNzaK,Minnie the Moocher,Pisk,Electro Swing Top 100,0.715,0.905,-6.024,0.0835,0.0383,0.00233,0.302,0.562,125.96,4
2wZJLu2kZfZW05Surb58Fs,Dancing Cheek to Cheek - Remix by Sefi Carmel Feat. Gani Tamir,Fred A. Staire,Electro Swing Top 100,0.798,0.832,-5.34,0.0916,0.167,0.0169,0.105,0.717,117.967,4
0gcawCt9KlflhyWkqhyS7t,The Olden Days,LVDS,Electro Swing Top 100,0.845,0.722,-5.669,0.0782,0.102,0.45,0.139,0.481,95.021,3
6BPCpox5FMswnClsJhxaws,Fooling,Odd Chap,Electro Swing Top 100,0.939,0.829,-5.911,0.25,0.105,0.159,0.216,0.799,127.055,5
3sMleqdCDalZ6xsAQe8xuY,Booty Swing,Parov Stelar,Electro Swing Top 100,0.85,0.669,-5.46,0.047,0.26,0.274,0.103,0.914,112.966,4
3bLjQbzmoi3VuvKY54oijG,Don't Rock the Boat - Bart & Baker Remix,Skeewiff,Electro Swing Top 100,0.904,0.701,-9.145,0.0452,0.275,0.8,0.108,0.899,119.991,3
0BgWPeWF61a6HMpdIG3wUp,"Sing, Sing, Sing - Radio Edit",Wolfgang Lohr,Electro Swing Top 100,0.784,0.896,-7.604,0.211,0.711,0.0345,0.114,0.747,123.93,5
7unnkEMBqth617Q8DyhsFd,Let Yourself Go,Swing Republic,Electro Swing Top 100,0.945,0.585,-6.667,0.192,0.293,0.00068,0.137,0.768,121.013,4
39M5ZT6RCX4EM6tspj3hEJ,No Strings Attached,Swingrowers,Electro Swing Top 100,0.825,0.74,-7.354,0.0327,0.298,5.21e-06,0.309,0.935,128.018,4
4Cr3846tRMwCqk8Qw181aC,"Top Hat, White Tie and Tails - Radio Edit",Ashley Slater,Electro Swing Top 100,0.658,0.856,-4.207,0.232,0.262,3.93e-06,0.116,0.796,204.058,5
35nsl8YiBIYw1YdNmkmhnk,Lost In The Rhythm - Original Mix,Jamie Berry,Electro Swing Top 100,0.879,0.849,-6.115,0.182,0.00844,0.371,0.0689,0.732,120.995,4
0CMRCkUdmiHGt7EzEUIskU,Crazy Swing,!deladap,Electro Swing Top 100,0.931,0.71,-4.677,0.0553,0.139,3.28e-05,0.0803,0.821,125.043,4
5BwMDJ3qtKURnpkBRSoifK,Who Gives You That High,Greenskeepers,Electro Swing Top 100,0.97,0.557,-5.723,0.144,0.348,0.0559,0.0878,0.514,124.998,4
1cXEPHFzgFTuqGeLZGd7Sk,Flirtatious,Luke & The Belleville Orchestra,Electro Swing Top 100,0.962,0.629,-8.255,0.215,0.0976,0.00253,0.0655,0.907,124.902,4
5lid9Mve2u56sk6BvAavUf,PiSk Swing,Robert Edwards,Electro Swing Top 100,0.744,0.872,-4.856,0.0865,0.0306,0.311,0.0706,0.559,127.035,4
4JCXjfuLxoQF88CONYTVdg,Libella Swing,Parov Stelar,Electro Swing,0.86,0.736,-7.582,0.0501,0.031,0.89,0.228,0.493,124.015,3
0EkF3BiQdvlzQW7VSq9NyF,Scratch Marchin',Kormac,Electro Swing,0.915,0.583,-11.096,0.217,0.0434,0.00635,0.218,0.837,100.004,5
5e60CEqPnkrex3BI9tWnpU,Snake Charmer,Benny Berigan,Electro Swing,0.867,0.726,-9.168,0.0928,0.0777,0.677,0.0876,0.717,120.002,3
2fuKdZhBAH6sU0dPPTalDr,Listen,Nekta,Electro Swing,0.874,0.668,-8.293,0.0991,0.229,0.0,0.116,0.801,116.972,4
7zGeoy0A1F7NU0wgI4mqoY,Andrew's Break,AlgoRythmik,Electro Swing,0.904,0.768,-4.961,0.237,0.141,0.0172,0.104,0.866,107.937,4
1r6c5dGV2MQmRmSyDpE5lG,The Trumpet,Sound Nomaden,Electro Swing,0.744,0.751,-5.297,0.0327,0.0113,0.912,0.0903,0.807,127.981,3
3IJRPnVHSO7G20e2BGZbCN,Cheek to Cheek - Swing Hop Mix,Odd Chap,Electro Swing,0.591,0.955,-3.217,0.107,0.0119,0.0135,0.0852,0.536,98.927,2
55KhvVzqoaNEgaRTDmu6Zg,Hold the Night,Lyre Le Temps,Electro Swing,0.727,0.965,-4.186,0.0909,0.0259,2.29e-06,0.166,0.941,130.023,4
7uyBkmyIS07Sp3lcEAZAsS,Sunny Side Of The Street,Shazalakazoo,Electro Swing,0.829,0.713,-7.843,0.0478,0.00414,0.00614,0.0569,0.828,114.959,4
42l9bIPPT5555p3KeY83y2,Geraldines Routine,Tape Five,Electro Swing,0.817,0.683,-6.59,0.139,0.214,8.62e-06,0.0798,0.815,119.053,4
3vKqNw4TfDPY2UcWosAscs,Very Nice People,DJ Mibor,Electro Swing,0.797,0.9,-5.39,0.278,0.077,4.36e-05,0.118,0.944,124.077,5
122VojpyCCBN3SGQQo77Ra,Shala-Lala-La,Waldeck,Electro Swing,0.651,0.596,-9.944,0.0429,0.5,0.062,0.105,0.42,172.782,0
1DxJG8xDWh8T83w6IR8YRx,Mr Magpie - Jamie Berry Remix,The Electric Swing Circus,Electro Swing,0.868,0.609,-6.081,0.0796,0.0312,0.0129,0.254,0.92,133.99,4
2AljeKmM4Moi21lYEzOHU8,Smoking Room,DJ Mibor,Electro Swing,0.962,0.823,-4.945,0.196,0.143,0.119,0.0698,0.691,126.023,4
0Et6FzUqC5JJbxwmACdTlt,It Ain't Right,Pisk,Electro Swing,0.881,0.951,-5.669,0.18,0.172,0.00885,0.093,0.732,126.954,4
0aH8X88VkmMpDK6tGcwRd1,Kisse Misse,Annella,Electro Swing,0.682,0.799,-4.302,0.122,0.0981,0.0,0.315,0.864,107.892,4
2peYxS4wKuwbOxcw8frdHb,Joe's Break,Minimatic,Electro Swing,0.761,0.733,-7.881,0.0953,0.132,0.314,0.0879,0.815,115.065,4
4eQKQ5ZO4UlSUzskVqFU0d,Lullaby,Proleter,Electro Swing,0.893,0.582,-8.087,0.15,0.2,0.0248,0.0749,0.761,99.988,4
6vQwuQSRhj9ZCQHEb7qet2,Re-Charleston (Radio Edit),Wolfgang Lohr,Electro Swing,0.848,0.823,-4.021,0.0766,0.499,0.916,0.155,0.862,125.022,3
0yFu8XNnKr0ium4NrmWCtB,Button Up,Odd Chap,Electro Swing,0.822,0.891,-5.104,0.0641,0.213,0.464,0.0851,0.72,104.01,4
14RrzxMs07EhE8bUso5Pso,Mambo Rap,Parov Stelar,Electro Swing,0.94,0.837,-4.143,0.146,0.079,2.63e-05,0.135,0.924,119.985,4
5l1deuLMR3ZqRAdq5SpVeE,What Lana Says,Proleter,Electro Swing,0.603,0.469,-8.925,0.0553,0.187,0.738,0.0932,0.705,175.901,3
6oFrnNtYCU1oswN3sz5cP4,Wochenend Und Sonnenschein (Electro Swing),Wolfgang Lohr,Electro Swing,0.826,0.89,-4.671,0.163,0.0067,0.00046,0.0659,0.558,124.056,4
02uRToy7bttYcKCO3vIStA,Hit That Jive,Gramatik,Electro Swing,0.896,0.684,-6.099,0.0731,0.0461,0.051,0.164,0.686,99.995,4
3ONkyC5CusvkPcxYXZJy0d,Past Scenes,Dune Rain,Electro Swing,0.742,0.223,-17.542,0.0658,0.957,0.728,0.11,0.392,91.911,0
5IK9dSUSzioE9lilLi4AEi,Never let you go,Waldeck,Electro Swing,0.86,0.762,-7.874,0.0296,0.255,0.456,0.129,0.935,111.967,4
0HKfe28JBiCJChmtcYrgmO,Higher Love,Odd Chap,Electro Swing,0.945,0.734,-7.216,0.133,0.103,0.51,0.0929,0.624,123.976,3
0qwvMH35Y5pm5U5xXqYauT,Upside Down (Radio Edit),Wolfgang Lohr,Electro Swing,0.823,0.86,-4.999,0.163,0.0594,0.000744,0.109,0.731,124.023,4
5OeflTgTzyBrdLxJQtcn0c,Mais Non - 1920 Version,Klischée,Electro Swing,0.865,0.881,-6.812,0.13,0.43,0.195,0.314,0.851,128.042,4
0CT0EoTIp9E1B5JQ0Uq2An,Let's Do It,11 Acorn Lane,Electro Swing,0.672,0.978,-3.246,0.106,0.138,0.000482,0.212,0.567,126.022,2
75HOjGeq8N5q7lFoB4oUoE,J'veux du soleil (feat. Au P'tit Bonheur) [Gramophonedzie Remix],Bart & Baker,Electro Swing,0.701,0.851,-8.048,0.0385,8.55e-05,0.214,0.134,0.543,122.008,4
6voOIfO1GsbLI5pRh9qwrY,Circus Maximus - Aerophon Remix,Tape Five,Electro Swing,0.763,0.871,-6.332,0.0652,0.194,0.00107,0.265,0.849,127.998,4
5Pjg9XU50SLeDrMUpDjTk0,Topswing,DJ Mibor,Electro Swing,0.969,0.623,-6.243,0.0915,0.0256,0.0327,0.0217,0.96,114.997,4
5QQrPVZv6mlJ7rB3UEoZck,To the Bat Cave,Odd Chap,Electro Swing,0.825,0.869,-5.335,0.334,0.0227,0.103,0.279,0.699,132.055,5
6vY2FbKVYwrBjCIf3j8gZU,Sinister Piffle,Jamie Berry,Electro Swing,0.925,0.501,-8.752,0.164,0.0799,0.756,0.591,0.694,114.019,3
15tFVhuNMklFTudioIzRF5,Take It Easy,Carola Jasmins,Electro Swing,0.812,0.827,-5.251,0.0659,0.0114,4.53e-06,0.0776,0.899,115.006,4
3VpLkugcSbYuDSOBKNxFaQ,Miss Her,Proleter,Electro Swing,0.797,0.493,-7.891,0.193,0.451,0.000131,0.118,0.624,91.009,5
0gcOlRU3P9yu3Jhqd3ZYUZ,Marcianito - Cristina Renzetti Vocal Version,Dj Farrapo,Electro Swing,0.774,0.71,-6.726,0.0747,0.419,3.77e-05,0.18,0.739,100.071,4
00cWy7HXgoJlXWR718s70W,We Are What We Are (feat. Billy Bros Orchestra) [Radio Edit],Bart & Baker,Electro Swing,0.843,0.736,-7.972,0.0762,0.0378,0.54,0.0783,0.66,125.012,3
6jGYrW5pzaqyAHJAifMGjl,Married Man,Annella,Electro Swing,0.563,0.931,-3.12,0.0726,0.0841,0.0,0.276,0.503,135.951,2
3K6KxAXRUmvP5qYG5oCpwt,Pack Up The Louie - Caravan Palace Remix,Caro Emerald,Electro Swing,0.825,0.87,-4.377,0.216,0.49,4.63e-05,0.0984,0.544,116.044,5
2Ag6FZjxfu3raD2EgmPfYq,Moonlight Jive,Proleter,Electro Swing,0.753,0.624,-5.824,0.0746,0.159,0.00113,0.135,0.792,98.962,4
4lMME61VxiWD189Hs2oRTM,Perfume,Annella,Electro Swing,0.651,0.908,-2.894,0.0604,0.335,1.46e-05,0.0624,0.701,96.002,4
6oomEes8hP95cWb8S898xF,Whoopsy Daisy (Club Mix),Wolfgang Lohr,Electro Swing,0.886,0.712,-5.928,0.11,0.0021,0.593,0.0282,0.49,123.018,3
38y2r6F9E3VutUPgBlcnpc,Butterfly - Wolfgang Lohr Remix,Swingrowers,Electro Swing,0.716,0.972,-4.281,0.0569,0.229,0.356,0.113,0.755,125.994,4
0u7gdux7Ft6P69Uyj0pa4a,Swag Bag,The Young Punx,Electro Swing,0.789,0.737,-4.501,0.049,0.00107,0.898,0.057,0.679,124.004,3
41g72L4deG6iIwBJbFdJyB,Whoopee,Bart & Baker,Electro Swing,0.781,0.774,-6.161,0.0768,0.203,0.0,0.0635,0.783,104.995,4
03ERbwKRWWdgPz60LOwrKy,My Bad Alice,Jenova Collective,Electro Swing,0.601,0.974,-5.432,0.435,0.0338,4.76e-06,0.156,0.57,130.032,5
04KsMCb9PZE2S0AtUU8Jhb,April Showers,Proleter,Electro Swing,0.801,0.546,-7.256,0.132,0.28,0.929,0.141,0.902,94.0,3
4Vjc2hFx7GT7YtyfRmomgR,Street Lamp Swing,Dirty Honkers,Electro Swing,0.626,0.619,-8.698,0.227,0.0659,0.000607,0.168,0.611,99.792,5
4DLuLxAJGlx7eXzq1P6bIU,Peter Lumberjack,Phos Toni,Electro Swing,0.788,0.695,-6.492,0.0401,0.178,0.379,0.102,0.816,124.015,4
5kAbhPC9z3sJEfQQxaoMfu,Otto Croy,OdjBox,Electro Swing,0.624,0.918,-8.647,0.0989,0.00471,0.761,0.0709,0.625,110.984,3
2X4Nz5BFIcrwP9JmSfsY1Q,Grandpa's Groove - Extended Version,Parov Stelar,Electro Swing,0.83,0.703,-5.74,0.0887,0.0786,0.000113,0.0624,0.779,123.006,4
72wlXAEF2A1dPfhGzNZSFA,Step,DJ Mibor,Electro Swing,0.931,0.819,-6.045,0.211,0.042,0.728,0.71,0.735,125.035,1
0b0zGvHMcVmMgy8ZIBVh5g,J'ai rendez vous avec mon âme (feat. Clémentine),Bart & Baker,Electro Swing,0.752,0.722,-7.507,0.207,0.0263,0.00396,0.0644,0.557,119.834,5
6mF2SMWAGcw9rE0TuJv1uu,Headless Horseman,Kid Kasino,Electro Swing,0.641,0.665,-5.027,0.339,0.491,0.0,0.06,0.618,200.388,5
1f0qGy6HlMMLJX0ZNpZRa3,Party Raiser,Lyre Le Temps,Electro Swing,0.497,0.915,-3.189,0.367,0.285,0.0,0.189,0.739,204.475,5
3OCotzyyYbf3vNBQ0tZqMR,Swing It Like Roger,Klischée,Electro Swing,0.767,0.7,-8.253,0.184,0.268,0.736,0.105,0.548,127.973,3
1Oaq4rq7EBVUiXGh7yxuYL,Lone Digger,Caravan Palace,Electro Swing,0.769,0.931,-5.289,0.0495,0.598,0.0173,0.115,0.874,123.974,4
6ptpOr9mCnqingjjObKd12,The Cat Came Back - Bdd Remix Edit,Luca Lento,Electro Swing,0.786,0.932,-4.575,0.0829,0.277,0.000115,0.17,0.888,126.95,4
7wTmnOSpVJcIzj5FIz2I04,Upside Down,Paloma Faith,Electro Swing,0.617,0.844,-4.384,0.0764,0.0452,0.000189,0.0737,0.734,175.98,2
1mMFvnyJ3kjfq0PvUklgoM,Scruffy,Dutty Moonshine,Electro Swing,0.75,0.796,-5.968,0.146,0.00679,0.0,0.347,0.6,101.03,4
68j2rXimsXQYezvQn2Ot4c,"Doo uap, doo uap, doo uap - Radio edit",Gabin,Electro Swing,0.727,0.669,-6.835,0.0515,0.0344,0.00313,0.162,0.539,115.82,4
34aycmeaxuuxipebrdkLUP,Dixie Biscuit - Radio Edit,Tape Five,Electro Swing,0.665,0.81,-5.164,0.0892,0.0216,1.13e-05,0.125,0.843,98.263,4
4CKlQsRoWRQHK78FyxY9CJ,Gypsie Doodle,Analogik,Electro Swing,0.959,0.616,-8.142,0.281,0.111,0.0517,0.563,0.781,116.008,5
2bBRrsQMO0yVhVX0mWG7G9,Stay Swing,Swingrowers,Electro Swing,0.71,0.915,-4.548,0.0979,0.0208,0.0311,0.333,0.922,128.047,4
7GOXkO5vEGyZWGgja0qXSb,Sing It Back,Swing Republic,Electro Swing,0.732,0.586,-7.934,0.0981,0.72,0.0,0.337,0.9,120.927,4
1MAIJFzQFIQ2Hkm3X5YtCW,Lovefool,Scott Bradlee's Postmodern Jukebox,Electro Swing,0.424,0.355,-6.883,0.0358,0.802,0.0,0.27,0.37,124.657,0
18xxpzXiD3wKmJUibqqPxl,It Ain't Right,Jenova Collective,Electro Swing,0.83,0.962,-6.955,0.187,0.239,0.00258,0.68,0.425,123.049,1
46jrqGkZ9TPqP9u06RMfYq,Perfect (Electro Swing Remix),11 Acorn Lane,Electro Swing,0.793,0.868,-4.001,0.173,0.0304,0.00961,0.085,0.85,124.985,4
7aNTFhSXwUtXWP063Y46rV,As You Will,Wolfgang Lohr,Electro Swing,0.825,0.845,-6.345,0.088,0.00423,0.719,0.182,0.764,123.034,3
0IkBsej5dNXm8NXwcenZYO,Sleep Rider,K.D.S,Electro Swing,0.819,0.825,-6.657,0.0654,0.144,0.673,0.0951,0.539,114.992,3
0Mft55GDMuD2rFnrSeFn3U,1941 (feat. Virian),Klaypex,Electro Swing,0.885,0.835,-3.238,0.142,0.197,2.13e-05,0.175,0.836,125.027,4
15gUb7QKP6PlbXxxTJm2T4,Allez Viens (Via Con Me) [feat. Pierre Santini & Lada Redstar],Bart & Baker,Electro Swing,0.839,0.754,-7.325,0.147,0.181,0.000227,0.0504,0.665,120.034,4
7dnSxJbkmOWI1v8W3loMcR,Glam - Electro-swing Remix,Dimie Cat,Electro Swing,0.711,0.929,-5.264,0.17,0.699,0.00096,0.293,0.759,110.064,4
